scaffold,start,end,mid,sites,pi_Species1,pi_Species2,dxy_Species1_Species2,Fst_Species1_Species2
2,9300001,9350000,9325716,1885,0.1246,0.1296,0.1863,0.1809
2,9350001,9400000,9377640,1658,0.1253,0.1129,0.1714,0.1696
2,9400001,9450000,9422748,1219,0.0759,0.1152,0.2148,0.3832
2,9450001,9500000,9463094,678,0.0642,0.1285,0.2088,0.3754
2,9500001,9550000,9530812,591,0.0211,0.1251,0.0957,0.1509
2,9550001,9600000,9580488,1066,0.059,0.1164,0.229,0.4528
2,9600001,9650000,9626580,1672,0.0078,0.1101,0.2656,0.6792
2,9650001,9700000,9674821,2057,0.0214,0.1339,0.2193,0.5129
2,9700001,9750000,9744036,704,0.0063,0.0959,0.2336,0.6842
2,9750001,9800000,9772439,1697,0.0234,0.1301,0.2371,0.5445
2,9800001,9850000,9827799,2177,0.0052,0.1317,0.2891,0.6648
2,9850001,9900000,9869098,2130,0.0076,0.112,0.2922,0.7019
2,9900001,9950000,9930379,1908,0.0078,0.1233,0.3107,0.6941
2,9950001,10000000,9974321,2536,0.0094,0.1481,0.2372,0.5496
2,10000001,10050000,10022050,2445,0.0435,0.1204,0.2185,0.4714
2,10050001,10100000,10079057,2164,0.0524,0.1306,0.1975,0.3799
2,10100001,10150000,10120196,1756,0.0479,0.1198,0.269,0.5387
2,10200001,10250000,10227032,2288,0.0335,0.1331,0.1981,0.4335
2,10250001,10300000,10271700,1864,0.0249,0.1226,0.1552,0.3847
2,10300001,10350000,10327534,2090,0.0055,0.1256,0.176,0.5084
2,10350001,10400000,10372487,1545,0.0147,0.1115,0.1546,0.4588
2,10400001,10450000,10427964,2055,0.0298,0.1317,0.2014,0.4561
2,10450001,10500000,10474576,2753,0.0358,0.1324,0.2103,0.453
2,10500001,10550000,10524856,2404,0.0054,0.1243,0.2145,0.5864
2,10550001,10600000,10572716,1404,0.0086,0.1392,0.2454,0.585
2,10600001,10650000,10624424,1779,0.0353,0.1264,0.1835,0.4111
2,10650001,10700000,10678307,3301,0.0331,0.1232,0.1768,0.411
2,10700001,10750000,10717278,1541,0.0347,0.1237,0.1798,0.4113
2,10750001,10800000,10772214,1953,0.0321,0.1207,0.1992,0.4702
2,10800001,10850000,10827950,1632,0.0696,0.1281,0.1953,0.3321
2,10850001,10900000,10874404,3127,0.0521,0.1236,0.185,0.3676
2,10900001,10950000,10915648,1598,0.0298,0.1217,0.2186,0.5121
2,10950001,11000000,10982116,1634,0.0268,0.12,0.2464,0.5696
2,11000001,11050000,11019838,1142,0.0461,0.1373,0.2548,0.4896
2,11050001,11100000,11076395,1358,0.0162,0.1211,0.2544,0.6127
2,11100001,11150000,11127781,1578,0.0135,0.1194,0.2374,0.6029
2,11150001,11200000,11177695,1935,0.0251,0.1149,0.2579,0.6018
2,11200001,11250000,11222536,1646,0.0438,0.1152,0.2887,0.5834
2,11250001,11300000,11276743,1844,0.0439,0.1173,0.2384,0.5105
2,11300001,11350000,11323194,2038,0.061,0.113,0.2379,0.4695
2,11350001,11400000,11386812,1332,0.0112,0.1409,0.2504,0.5796
2,11400001,11450000,11410936,945,0.013,0.1318,0.2972,0.6488
2,11450001,11500000,11482771,1148,0.0287,0.1125,0.2836,0.6263
2,11500001,11550000,11526800,1613,0.0525,0.1061,0.2406,0.512
2,11550001,11600000,11584111,1276,0.0461,0.1307,0.2172,0.4387
2,11600001,11650000,11623955,1405,0.025,0.1225,0.2753,0.6073
2,11650001,11700000,11681099,1708,0.0535,0.1178,0.216,0.4423
2,11700001,11750000,11726000,2225,0.0329,0.1097,0.2369,0.5593
2,11750001,11800000,11775384,1808,0.0733,0.1066,0.2099,0.3974
2,11800001,11850000,11821840,1832,0.0478,0.1049,0.238,0.5243
2,11850001,11900000,11876096,2303,0.0476,0.1118,0.2051,0.4526
2,11900001,11950000,11924102,2758,0.052,0.1147,0.2089,0.4399
2,11950001,12000000,11973437,1960,0.0571,0.1201,0.2543,0.4921
2,12000001,12050000,12025016,1815,0.0303,0.1156,0.2249,0.5356
2,12050001,12100000,12062605,939,0.0286,0.1159,0.2141,0.5221
2,12100001,12150000,12134444,1625,0.0191,0.1231,0.2227,0.5523
2,12150001,12200000,12166945,1981,0.0197,0.1461,0.2079,0.4683
2,12200001,12250000,12228457,1866,0.0213,0.1341,0.2442,0.5533
2,12250001,12300000,12272130,1638,0.0415,0.1149,0.2285,0.507
2,12300001,12350000,12315400,1000,0.0396,0.1071,0.2444,0.5545
2,12350001,12400000,12372870,804,0.0175,0.1459,0.2172,0.4942
2,12400001,12450000,12419324,1599,0.0759,0.1385,0.2277,0.3639
2,12450001,12500000,12475802,661,0.0494,0.1321,0.1877,0.3629
2,12500001,12550000,12522311,1510,0.0498,0.1276,0.212,0.4245
2,12550001,12600000,12575897,1092,0.0483,0.1224,0.1829,0.377
2,12600001,12650000,12624638,1594,0.0681,0.1255,0.1785,0.3008
2,12650001,12700000,12672533,1952,0.0517,0.14,0.204,0.376
2,12700001,12750000,12724439,1815,0.0483,0.127,0.2113,0.4285
2,12750001,12800000,12775363,1283,0.0594,0.1139,0.2217,0.4439
2,12800001,12850000,12817956,699,0.045,0.1091,0.1951,0.4467
2,12900001,12950000,12926524,1347,0.0317,0.1065,0.2456,0.5826
2,12950001,13000000,12977567,802,0.0593,0.1208,0.2302,0.4454
2,13050001,13100000,13076779,983,0.0139,0.1298,0.3002,0.6532
2,13100001,13150000,13122717,780,0.0295,0.1212,0.2223,0.5207
2,13150001,13200000,13176464,1037,0.0192,0.1205,0.2657,0.6181
2,13200001,13250000,13239468,652,0.0149,0.0916,0.3026,0.7298
2,13250001,13300000,13275715,1518,0.0239,0.1077,0.2565,0.6195
2,13300001,13350000,13327233,1347,0.0161,0.1029,0.2585,0.659
2,13350001,13400000,13369378,615,0.0345,0.1012,0.2768,0.624
2,13500001,13550000,13525234,1514,0.0113,0.1094,0.2534,0.655
2,13550001,13600000,13578762,1135,0.0463,0.1308,0.2195,0.4421
2,13600001,13650000,13634653,816,0.0255,0.1229,0.2189,0.5246
2,13650001,13700000,13670498,1682,0.0232,0.1278,0.2029,0.4912
2,13700001,13750000,13722683,2147,0.0108,0.1321,0.2033,0.5256
2,13750001,13800000,13779163,834,0.0266,0.1114,0.1875,0.4894
2,13800001,13850000,13825418,2365,0.027,0.1252,0.1863,0.4495
2,13850001,13900000,13862258,1253,0.0352,0.1201,0.1797,0.4185
2,13900001,13950000,13914600,562,0.0272,0.138,0.2212,0.4877
2,13950001,14000000,13973424,2438,0.0118,0.1388,0.2034,0.5051
2,14000001,14050000,14021114,2237,0.0336,0.1482,0.2139,0.4316
2,14050001,14100000,14079118,2241,0.0257,0.1291,0.2014,0.4764
2,14100001,14150000,14130909,1698,0.0303,0.1421,0.2475,0.5137
2,14150001,14200000,14174649,2882,0.0386,0.1429,0.2195,0.4389
2,14200001,14250000,14215487,1689,0.077,0.1224,0.2354,0.4051
2,14250001,14300000,14285665,1468,0.0366,0.1392,0.2083,0.431
2,14300001,14350000,14325462,2349,0.0371,0.1279,0.215,0.4681
2,14350001,14400000,14380490,2360,0.0498,0.1193,0.2114,0.4411
2,14400001,14450000,14421905,3585,0.0343,0.1259,0.2253,0.4998
2,14450001,14500000,14475371,1812,0.0274,0.1175,0.2488,0.5766
2,14500001,14550000,14524524,1771,0.081,0.1384,0.2303,0.3568
2,14550001,14600000,14566567,1370,0.0308,0.139,0.2345,0.4976
2,14600001,14650000,14629477,2532,0.0583,0.1293,0.189,0.3462
2,14650001,14700000,14674382,3034,0.0557,0.1206,0.178,0.3465
2,14700001,14750000,14729677,2239,0.04,0.1217,0.2226,0.4866
2,14750001,14800000,14774360,2875,0.0206,0.1179,0.1895,0.4992
2,14800001,14850000,14826945,2254,0.0663,0.13,0.1926,0.3309
2,14850001,14900000,14879540,2164,0.0377,0.1228,0.1863,0.4182
2,14900001,14950000,14915493,1783,0.028,0.1307,0.2079,0.4777
2,14950001,15000000,14978674,1455,0.0378,0.1519,0.205,0.3924
2,15000001,15050000,15022697,2807,0.056,0.1263,0.1764,0.3283
2,15050001,15100000,15076930,2858,0.046,0.1187,0.1591,0.3309
2,15100001,15150000,15122894,2237,0.0418,0.1034,0.1722,0.4202
2,15150001,15200000,15176100,2168,0.0182,0.1328,0.202,0.4946
2,15200001,15250000,15221910,3005,0.0278,0.1315,0.1912,0.4416
2,15250001,15300000,15271482,4336,0.0669,0.1224,0.1736,0.2979
2,15300001,15350000,15325519,3749,0.0309,0.1334,0.1872,0.417
2,15350001,15400000,15376801,3616,0.0127,0.1377,0.2007,0.4992
2,15400001,15450000,15419245,2174,0.0277,0.1342,0.2133,0.4804
2,15450001,15500000,15477667,2790,0.0448,0.126,0.2068,0.4324
2,15500001,15550000,15522970,2631,0.0394,0.1272,0.1784,0.3832
2,15550001,15600000,15575827,2519,0.0455,0.1141,0.2179,0.4781
2,15600001,15650000,15628077,1916,0.0594,0.1216,0.2047,0.3945
2,15650001,15700000,15676388,2649,0.0602,0.1167,0.2135,0.4204
2,15700001,15750000,15725876,2990,0.053,0.1336,0.2183,0.415
2,15750001,15800000,15777964,2278,0.0521,0.1247,0.1868,0.3694
2,15800001,15850000,15823898,2189,0.0429,0.1279,0.2133,0.4467
2,15850001,15900000,15877149,1492,0.0474,0.1277,0.2373,0.477
2,15900001,15950000,15920053,3347,0.0559,0.1138,0.2099,0.4321
2,15950001,16000000,15978592,1540,0.0224,0.1248,0.2253,0.5411
2,16000001,16050000,16023431,3415,0.0236,0.1411,0.2084,0.4682
2,16050001,16100000,16066305,1674,0.0049,0.1435,0.2414,0.5819
2,16100001,16150000,16141279,977,0.0352,0.1316,0.2137,0.4633
2,16150001,16200000,16172876,2622,0.0477,0.1442,0.2245,0.4199
2,16200001,16250000,16222249,2362,0.0234,0.1461,0.2082,0.457
2,16250001,16300000,16276465,1415,0.049,0.1432,0.24,0.4463
2,16300001,16350000,16330922,1589,0.059,0.109,0.1931,0.3986
2,16350001,16400000,16378275,1814,0.0328,0.1151,0.2021,0.4875
2,16400001,16450000,16428824,1755,0.0514,0.1231,0.1656,0.3208
2,16450001,16500000,16472615,1313,0.0513,0.1424,0.2015,0.3664
2,16500001,16550000,16533060,2057,0.053,0.1439,0.2417,0.4374
2,16550001,16600000,16574722,1627,0.0486,0.1407,0.2048,0.385
2,16600001,16650000,16623037,2942,0.068,0.1395,0.2422,0.4078
2,16650001,16700000,16675690,2541,0.0299,0.1476,0.2237,0.4629
2,16700001,16750000,16733376,2123,0.026,0.1385,0.237,0.5176
2,16750001,16800000,16775358,3271,0.0334,0.128,0.2344,0.5133
2,16800001,16850000,16822845,2991,0.0277,0.1126,0.2161,0.5367
2,16850001,16900000,16872344,2715,0.0387,0.1114,0.2062,0.4842
2,16900001,16950000,16926596,3102,0.0297,0.0952,0.2115,0.5646
2,16950001,17000000,16975646,3018,0.0425,0.1328,0.1934,0.3953
2,17000001,17050000,17020017,2313,0.0213,0.1127,0.1785,0.487
2,17050001,17100000,17071391,2519,0.0158,0.1283,0.2007,0.5122
2,17100001,17150000,17125403,4207,0.0163,0.1232,0.1769,0.4734
2,17150001,17200000,17175750,4247,0.0305,0.1194,0.1784,0.4337
2,17200001,17250000,17225629,3930,0.0282,0.1078,0.1999,0.5178
2,17250001,17300000,17275162,3532,0.0345,0.1101,0.1816,0.4509
2,17300001,17350000,17325558,3776,0.0302,0.1262,0.199,0.463
2,17350001,17400000,17371293,1830,0.025,0.1258,0.2136,0.51
2,17400001,17450000,17424784,1240,0.0452,0.1149,0.2382,0.5114
2,17450001,17500000,17479643,2630,0.0405,0.1421,0.222,0.44
2,17500001,17550000,17520589,1551,0.0409,0.1175,0.2042,0.4589
2,17550001,17600000,17571512,1656,0.049,0.1206,0.2092,0.4364
2,17600001,17650000,17638482,1053,0.0585,0.1146,0.172,0.3364
2,17650001,17700000,17678087,2638,0.0467,0.1375,0.1951,0.3759
2,17700001,17750000,17722634,1975,0.0532,0.1285,0.1907,0.3666
2,17750001,17800000,17777101,3354,0.0372,0.129,0.2036,0.4428
2,17800001,17850000,17825772,3076,0.0171,0.1348,0.2214,0.529
2,17850001,17900000,17879042,1751,0.0171,0.1397,0.2174,0.5102
2,17900001,17950000,17928549,3664,0.0348,0.127,0.1944,0.436
2,17950001,18000000,17978167,2112,0.0401,0.123,0.1898,0.418
2,18000001,18050000,18022617,2515,0.0211,0.1303,0.1848,0.4539
2,18050001,18100000,18072168,1187,0.0384,0.1476,0.2171,0.4249
2,18100001,18150000,18123339,2148,0.0352,0.1277,0.1672,0.3669
2,18150001,18200000,18180165,2254,0.0402,0.1288,0.1669,0.3465
2,18200001,18250000,18231943,1823,0.0392,0.1236,0.1926,0.4257
2,18250001,18300000,18274244,1410,0.0371,0.1379,0.2109,0.4375
2,18300001,18350000,18317834,2021,0.0407,0.1427,0.195,0.382
2,18350001,18400000,18375865,1931,0.0339,0.125,0.2084,0.4724
2,18400001,18450000,18427033,1909,0.0556,0.1277,0.1811,0.3385
2,18450001,18500000,18472819,1819,0.044,0.1155,0.179,0.3982
2,18500001,18550000,18531925,969,0.0377,0.1142,0.2515,0.5553
2,18550001,18600000,18580688,2470,0.0292,0.1193,0.1914,0.4681
2,18600001,18650000,18621813,2786,0.0399,0.1127,0.1902,0.4446
2,18650001,18700000,18679331,1970,0.0228,0.1137,0.1638,0.4423
2,18700001,18750000,18727898,1546,0.0192,0.1094,0.1758,0.4986
2,18750001,18800000,18776696,1637,0.0556,0.1101,0.1964,0.4133
2,18800001,18850000,18826239,1601,0.0413,0.1211,0.1691,0.3682
2,18850001,18900000,18877721,1822,0.0554,0.1345,0.2095,0.3889
2,18900001,18950000,18921326,1709,0.0661,0.1169,0.1935,0.3611
2,18950001,19000000,18978887,3024,0.0484,0.1156,0.1677,0.3549
2,19000001,19050000,19034780,1601,0.0252,0.1101,0.1901,0.5037
2,19050001,19100000,19074713,2869,0.0653,0.107,0.2061,0.4114
2,19100001,19150000,19123071,2519,0.0471,0.1204,0.2047,0.4337
2,19150001,19200000,19164723,1462,0.0612,0.1332,0.1918,0.3362
2,19200001,19250000,19225124,2685,0.0622,0.1352,0.1885,0.3213
2,19250001,19300000,19275758,1852,0.0461,0.1201,0.2269,0.4791
2,19300001,19350000,19324663,2295,0.0479,0.1254,0.2328,0.4728
2,19350001,19400000,19381366,2431,0.0379,0.1219,0.2086,0.4669
2,19400001,19450000,19424059,1524,0.0446,0.1401,0.217,0.4225
2,19450001,19500000,19474823,2369,0.0384,0.1199,0.1816,0.4124
2,19500001,19550000,19526775,3190,0.041,0.1302,0.1803,0.3751
2,19550001,19600000,19572759,2977,0.0574,0.1126,0.1985,0.4067
2,19600001,19650000,19631220,2274,0.0708,0.117,0.1603,0.2622
2,19650001,19700000,19674120,2285,0.0521,0.1252,0.1688,0.3224
2,19700001,19750000,19729449,2152,0.0595,0.1164,0.166,0.3132
2,19750001,19800000,19778759,2209,0.0466,0.1286,0.1801,0.3608
2,19800001,19850000,19826045,4481,0.0684,0.1239,0.1819,0.3118
2,19850001,19900000,19871903,3867,0.0599,0.1283,0.1779,0.3161
2,19900001,19950000,19926976,2974,0.0495,0.1205,0.1583,0.3125
2,19950001,20000000,19976655,2232,0.0391,0.1234,0.1724,0.3786
2,20000001,20050000,20023141,3684,0.0658,0.1252,0.1697,0.2843
2,20050001,20100000,20077213,4473,0.0409,0.1263,0.166,0.3479
2,20100001,20150000,20124323,5108,0.0623,0.1147,0.1528,0.2703
2,20150001,20200000,20178560,2295,0.0396,0.128,0.1873,0.4023
2,20200001,20250000,20224324,3836,0.0604,0.1332,0.1791,0.3072
2,20250001,20300000,20273128,2891,0.0501,0.1254,0.1566,0.2932
2,20300001,20350000,20325376,1402,0.0175,0.1369,0.2424,0.5565
2,20350001,20400000,20372765,1876,0.0166,0.1367,0.2192,0.5225
2,20400001,20450000,20427259,2137,0.0227,0.1244,0.158,0.3964
2,20450001,20500000,20469855,3744,0.0375,0.133,0.1754,0.3676
2,20500001,20550000,20518314,969,0.0349,0.1216,0.1643,0.376
2,20550001,20600000,20572239,2679,0.0557,0.1408,0.2175,0.3912
2,20600001,20650000,20629569,1955,0.0205,0.1456,0.2229,0.4951
2,20650001,20700000,20675882,1448,0.0118,0.1514,0.218,0.5013
2,20700001,20750000,20727368,2242,0.0257,0.141,0.2177,0.4795
2,20750001,20800000,20764617,1033,0.0192,0.1354,0.2397,0.5501
2,20800001,20850000,20827668,1315,0.0372,0.1378,0.2364,0.4842
2,20850001,20900000,20877869,3154,0.043,0.1303,0.2277,0.4679
2,20900001,20950000,20918711,2402,0.0246,0.1238,0.2623,0.5898
2,20950001,21000000,20973310,2096,0.0193,0.1382,0.2564,0.5682
2,21000001,21050000,21026830,1345,0.0276,0.124,0.243,0.5536
2,21050001,21100000,21072582,2548,0.0313,0.1416,0.1972,0.4189
2,21100001,21150000,21122937,4208,0.0535,0.1371,0.19,0.3448
2,21150001,21200000,21174754,1383,0.0403,0.1232,0.2038,0.4465
2,21200001,21250000,21223941,3053,0.0456,0.1324,0.2012,0.4041
2,21250001,21300000,21273355,3007,0.0557,0.1327,0.2171,0.4069
2,21300001,21350000,21326834,3120,0.051,0.1366,0.2024,0.3817
2,21350001,21400000,21374313,2015,0.0406,0.1315,0.209,0.4375
2,21400001,21450000,21422160,2135,0.0503,0.1301,0.2089,0.4114
2,21450001,21500000,21476587,3314,0.0519,0.1316,0.2149,0.4155
2,21500001,21550000,21526198,3364,0.0565,0.1341,0.2174,0.4021
2,21550001,21600000,21574941,3006,0.0628,0.1226,0.2014,0.3756
2,21600001,21650000,21626292,1957,0.0446,0.1348,0.1944,0.3866
2,21650001,21700000,21679046,2777,0.0621,0.1227,0.173,0.3095
2,21700001,21750000,21723130,3953,0.0364,0.1383,0.2116,0.4401
2,21750001,21800000,21775708,3179,0.0444,0.1188,0.2089,0.454
2,21800001,21850000,21829094,2173,0.0587,0.1334,0.1968,0.3542
2,21850001,21900000,21877586,4050,0.0434,0.1305,0.197,0.4059
2,21900001,21950000,21928634,2414,0.0413,0.1327,0.206,0.4265
2,21950001,22000000,21973053,2687,0.0673,0.1326,0.1903,0.3173
2,22000001,22050000,22022481,2039,0.0533,0.1268,0.1996,0.3902
2,22050001,22100000,22073193,2967,0.0561,0.1377,0.1912,0.3395
2,22100001,22150000,22128877,3139,0.0678,0.1305,0.1985,0.3394
2,22150001,22200000,22178908,3004,0.0637,0.1244,0.1917,0.3478
2,22200001,22250000,22223747,3090,0.0444,0.1301,0.2144,0.4395
2,22250001,22300000,22272396,3371,0.0346,0.146,0.2211,0.4473
2,22300001,22350000,22328321,3244,0.0475,0.1524,0.2254,0.4056
2,22350001,22400000,22374255,4050,0.0792,0.1373,0.2024,0.3056
2,22400001,22450000,22426771,3355,0.055,0.1585,0.209,0.3397
2,22450001,22500000,22476075,2393,0.0462,0.1507,0.2254,0.4126
2,22500001,22550000,22527935,1555,0.0277,0.1769,0.2562,0.4653
2,22550001,22600000,22567339,2225,0.058,0.1744,0.2463,0.3766
2,22600001,22650000,22620663,1618,0.0966,0.2571,0.3027,0.2748
2,22650001,22700000,22679702,1324,0.0218,0.2134,0.2903,0.4659
2,22700001,22750000,22714224,1507,0.065,0.1941,0.2624,0.3562
2,22750001,22800000,22776639,1121,0.042,0.1403,0.149,0.2571
2,22800001,22850000,22818408,636,0.0428,0.1256,0.1955,0.4158
2,22850001,22900000,22875069,3307,0.0494,0.1299,0.1651,0.3091
2,22900001,22950000,22921854,3251,0.0568,0.1278,0.1728,0.3129
2,22950001,23000000,22976747,4094,0.069,0.1254,0.1748,0.2887
2,23000001,23050000,23025577,3246,0.0709,0.1235,0.1598,0.2459
2,23050001,23100000,23085573,1223,0.0281,0.1407,0.1755,0.3797
2,23100001,23150000,23124288,2588,0.052,0.141,0.2008,0.3659
2,23150001,23200000,23170842,2765,0.0351,0.1455,0.1972,0.3976
2,23200001,23250000,23230129,2863,0.0424,0.1344,0.1875,0.3784
2,23250001,23300000,23274754,4595,0.0469,0.1334,0.174,0.3326
2,23300001,23350000,23316219,1643,0.0521,0.1202,0.1547,0.2944
2,23350001,23400000,23374314,2456,0.0318,0.1248,0.1704,0.3951
2,23400001,23450000,23420052,2808,0.038,0.1249,0.1881,0.4166
2,23450001,23500000,23472866,1541,0.0428,0.1353,0.1859,0.3713
2,23500001,23550000,23533326,941,0.0403,0.142,0.1864,0.3646
2,23550001,23600000,23573158,2995,0.0603,0.1322,0.2072,0.3752
2,23600001,23650000,23625479,2874,0.0292,0.1528,0.2064,0.4194
2,23650001,23700000,23673620,3078,0.0437,0.1353,0.2056,0.4127
2,23700001,23750000,23727273,2834,0.0406,0.1342,0.2122,0.4377
2,23750001,23800000,23772168,2391,0.0533,0.1232,0.2014,0.4019
2,23800001,23850000,23822005,2665,0.0517,0.1399,0.1817,0.3238
2,23850001,23900000,23874126,3544,0.0325,0.1576,0.22,0.4265
2,23900001,23950000,23929932,2832,0.0371,0.1397,0.1819,0.369
2,23950001,24000000,23979760,2575,0.0442,0.1437,0.2016,0.3842
2,24000001,24050000,24024176,3525,0.0377,0.1482,0.1908,0.3691
2,24050001,24100000,24071831,1927,0.0495,0.1392,0.2093,0.395
2,24100001,24150000,24127526,1903,0.0296,0.1272,0.2268,0.5145
2,24150001,24200000,24173287,3414,0.031,0.1314,0.2094,0.4687
2,24200001,24250000,24222526,2693,0.0438,0.1398,0.2047,0.4007
2,24250001,24300000,24273413,3493,0.0504,0.1327,0.1993,0.3853
2,24300001,24350000,24319796,2894,0.0335,0.1401,0.2116,0.4452
2,24350001,24400000,24374070,4102,0.0373,0.1344,0.1738,0.3607
2,24400001,24450000,24424844,2704,0.0565,0.1382,0.2102,0.3795
2,24450001,24500000,24475345,3448,0.048,0.1371,0.1901,0.3614
2,24500001,24550000,24520239,3919,0.0494,0.147,0.2173,0.3956
2,24550001,24600000,24574815,3785,0.0624,0.1425,0.1946,0.3199
2,24600001,24650000,24622159,3949,0.0313,0.1449,0.1923,0.3998
2,24650001,24700000,24671499,2174,0.0367,0.1335,0.1805,0.382
2,24700001,24750000,24725941,1560,0.0456,0.1333,0.1969,0.3927
2,24750001,24800000,24776084,2101,0.0593,0.1396,0.207,0.3624
2,24800001,24850000,24825175,3097,0.0531,0.1392,0.2026,0.3705
2,24850001,24900000,24878382,1151,0.0445,0.1336,0.1905,0.3806
2,24900001,24950000,24923403,1448,0.0493,0.1401,0.2071,0.3891
2,24950001,25000000,24983986,927,0.0288,0.1365,0.2167,0.478
2,25000001,25050000,25022978,1880,0.0362,0.1499,0.221,0.4342
2,25050001,25100000,25070772,2511,0.0536,0.1285,0.2402,0.463
2,25100001,25150000,25127425,1794,0.0554,0.1395,0.2266,0.4121
2,25150001,25200000,25171569,664,0.0162,0.1492,0.1716,0.3889
2,25250001,25300000,25267230,2194,0.0388,0.1315,0.2072,0.4396
2,25300001,25350000,25328889,1484,0.0329,0.1313,0.2125,0.4689
2,25350001,25400000,25376499,1077,0.0549,0.127,0.2162,0.4192
2,25400001,25450000,25424477,1422,0.0353,0.1189,0.2453,0.5439
2,25450001,25500000,25470841,3243,0.0291,0.1405,0.1959,0.4255
2,25500001,25550000,25529119,2957,0.0444,0.1305,0.1848,0.3746
2,25550001,25600000,25578321,1577,0.049,0.1375,0.1826,0.3392
2,25600001,25650000,25626457,2677,0.0203,0.1422,0.1986,0.4568
2,25650001,25700000,25679286,2729,0.019,0.1548,0.2022,0.4381
2,25700001,25750000,25723279,3213,0.0267,0.1456,0.228,0.4847
2,25750001,25800000,25778344,3366,0.048,0.1283,0.195,0.3923
2,25800001,25850000,25824155,3317,0.0529,0.1296,0.2151,0.4174
2,25850001,25900000,25872498,1863,0.0358,0.1226,0.2151,0.4843
2,25900001,25950000,25927490,2516,0.0363,0.1354,0.2121,0.4482
2,25950001,26000000,25971316,3621,0.0509,0.1417,0.197,0.3588
2,26000001,26050000,26024829,4040,0.0455,0.1309,0.1841,0.3689
2,26050001,26100000,26071059,2119,0.0522,0.1305,0.1707,0.3149
2,26100001,26150000,26126299,1421,0.0495,0.138,0.2382,0.452
2,26150001,26200000,26167521,2074,0.0465,0.1355,0.1536,0.2702
2,26200001,26250000,26225131,4487,0.0593,0.1196,0.1705,0.3187
2,26250001,26300000,26277419,3303,0.0293,0.1351,0.2001,0.4471
2,26300001,26350000,26323505,3231,0.0584,0.1233,0.2065,0.3976
2,26350001,26400000,26371553,3060,0.0613,0.1264,0.1977,0.3636
2,26400001,26450000,26428571,3586,0.0196,0.1409,0.1836,0.4288
2,26450001,26500000,26474547,4386,0.0611,0.1329,0.1797,0.3071
2,26500001,26550000,26521604,1422,0.0591,0.1165,0.1958,0.3872
2,26550001,26600000,26580236,1694,0.0442,0.1341,0.1971,0.3956
2,26600001,26650000,26628310,2127,0.0467,0.138,0.1991,0.3839
2,26650001,26700000,26672647,3088,0.0515,0.129,0.1837,0.3539
2,26700001,26750000,26723040,1971,0.0473,0.1408,0.204,0.3867
2,26750001,26800000,26779145,2149,0.0287,0.1462,0.2271,0.4758
2,26800001,26850000,26818349,2819,0.0278,0.1388,0.2047,0.4525
2,26850001,26900000,26879774,1971,0.0275,0.1419,0.2159,0.4684
2,26900001,26950000,26920547,3195,0.0381,0.1388,0.1879,0.3824
2,26950001,27000000,26974490,4306,0.0601,0.1347,0.1786,0.3033
2,27000001,27050000,27022357,3179,0.0463,0.1429,0.2042,0.3854
2,27050001,27100000,27076041,2570,0.0456,0.1396,0.1843,0.3487
2,27100001,27150000,27124820,3043,0.0351,0.1486,0.2209,0.4399
2,27150001,27200000,27172665,3174,0.0524,0.1339,0.1772,0.3233
2,27200001,27250000,27229330,1982,0.0383,0.1293,0.2227,0.4754
2,27250001,27300000,27274000,2711,0.0282,0.125,0.2183,0.5095
2,27300001,27350000,27324907,2756,0.0431,0.1303,0.1994,0.4125
2,27350001,27400000,27370267,2468,0.0249,0.1363,0.1997,0.4581
